6.100000000000000387e-03,4.300800000000000267e+01,6.100000000000000387e-03,1.913479999999999848e+01,6.100000000000000387e-03,3.596699999999999786e+00
6.400000000000000307e-03,4.300800000000000267e+01,6.400000000000000307e-03,1.912409999999999854e+01,6.400000000000000307e-03,3.596999999999999975e+00
6.700000000000000226e-03,4.300399999999999778e+01,6.700000000000000226e-03,1.912569999999999837e+01,6.700000000000000226e-03,3.597300000000000164e+00
6.899999999999999883e-03,4.300800000000000267e+01,6.899999999999999883e-03,1.914089999999999847e+01,6.899999999999999883e-03,3.597700000000000120e+00
7.199999999999999803e-03,4.300800000000000267e+01,7.199999999999999803e-03,1.913019999999999854e+01,7.199999999999999803e-03,3.600400000000000045e+00
7.499999999999999722e-03,4.300800000000000267e+01,7.499999999999999722e-03,1.916989999999999839e+01,7.499999999999999722e-03,3.604000000000000092e+00
7.799999999999999642e-03,4.301200000000000045e+01,7.799999999999999642e-03,1.915469999999999828e+01,7.799999999999999642e-03,3.602300000000000058e+00
8.099999999999999561e-03,4.300800000000000267e+01,8.099999999999999561e-03,1.918359999999999843e+01,8.099999999999999561e-03,3.602500000000000036e+00
8.300000000000000086e-03,4.301200000000000045e+01,8.300000000000000086e-03,1.916989999999999839e+01,8.300000000000000086e-03,3.607400000000000162e+00
8.600000000000000006e-03,4.300800000000000267e+01,8.600000000000000006e-03,1.918669999999999831e+01,8.600000000000000006e-03,3.608099999999999863e+00
8.899999999999999925e-03,4.301200000000000045e+01,8.899999999999999925e-03,1.916529999999999845e+01,8.899999999999999925e-03,3.608600000000000030e+00
9.199999999999999845e-03,4.301200000000000045e+01,9.199999999999999845e-03,1.918059999999999832e+01,9.199999999999999845e-03,3.609199999999999964e+00
9.400000000000000369e-03,4.300800000000000267e+01,9.400000000000000369e-03,1.918519999999999825e+01,9.400000000000000369e-03,3.612400000000000055e+00
9.700000000000000289e-03,4.300800000000000267e+01,9.700000000000000289e-03,1.917599999999999838e+01,9.700000000000000289e-03,3.606100000000000083e+00
1.000000000000000021e-02,4.301200000000000045e+01,1.000000000000000021e-02,1.920349999999999824e+01,1.000000000000000021e-02,3.604699999999999793e+00
1.030000000000000013e-02,4.300800000000000267e+01,1.030000000000000013e-02,1.919429999999999836e+01,1.030000000000000013e-02,3.607099999999999973e+00
1.060000000000000005e-02,4.300800000000000267e+01,1.060000000000000005e-02,1.917139999999999844e+01,1.060000000000000005e-02,3.607499999999999929e+00
1.080000000000000057e-02,4.300399999999999778e+01,1.080000000000000057e-02,1.918519999999999825e+01,1.080000000000000057e-02,3.607899999999999885e+00
1.110000000000000049e-02,4.300800000000000267e+01,1.110000000000000049e-02,1.916379999999999839e+01,1.110000000000000049e-02,3.608699999999999797e+00
1.140000000000000041e-02,4.301200000000000045e+01,1.140000000000000041e-02,1.917909999999999826e+01,1.140000000000000041e-02,3.606599999999999806e+00
1.170000000000000033e-02,4.300800000000000267e+01,1.170000000000000033e-02,1.919279999999999831e+01,1.170000000000000033e-02,3.609100000000000197e+00
1.190000000000000085e-02,4.300800000000000267e+01,1.190000000000000085e-02,1.919429999999999836e+01,1.190000000000000085e-02,3.607200000000000184e+00
1.220000000000000077e-02,4.300399999999999778e+01,1.220000000000000077e-02,1.919429999999999836e+01,1.220000000000000077e-02,3.609599999999999920e+00
1.250000000000000069e-02,4.301599999999999824e+01,1.250000000000000069e-02,1.918519999999999825e+01,1.250000000000000069e-02,3.607800000000000118e+00
1.280000000000000061e-02,4.300800000000000267e+01,1.280000000000000061e-02,1.918669999999999831e+01,1.280000000000000061e-02,3.608200000000000074e+00
1.310000000000000053e-02,4.300399999999999778e+01,1.310000000000000053e-02,1.917749999999999844e+01,1.310000000000000053e-02,3.604299999999999837e+00
1.329999999999999932e-02,4.300000000000000000e+01,1.329999999999999932e-02,1.917749999999999844e+01,1.329999999999999932e-02,3.604400000000000048e+00
1.359999999999999924e-02,4.300000000000000000e+01,1.359999999999999924e-02,1.916689999999999827e+01,1.359999999999999924e-02,3.606700000000000017e+00
1.389999999999999916e-02,4.300000000000000000e+01,1.389999999999999916e-02,1.917749999999999844e+01,1.389999999999999916e-02,3.606300000000000061e+00
1.420000000000000082e-02,4.299600000000000222e+01,1.420000000000000082e-02,1.916529999999999845e+01,1.420000000000000082e-02,3.600200000000000067e+00
1.439999999999999961e-02,4.300000000000000000e+01,1.439999999999999961e-02,1.915919999999999845e+01,1.439999999999999961e-02,3.603200000000000180e+00
1.469999999999999953e-02,4.300000000000000000e+01,1.469999999999999953e-02,1.918059999999999832e+01,1.469999999999999953e-02,3.603299999999999947e+00
1.499999999999999944e-02,4.299600000000000222e+01,1.499999999999999944e-02,1.915919999999999845e+01,1.499999999999999944e-02,3.604800000000000004e+00
1.529999999999999936e-02,4.300000000000000000e+01,1.529999999999999936e-02,1.916689999999999827e+01,1.529999999999999936e-02,3.600299999999999834e+00
1.559999999999999928e-02,4.300000000000000000e+01,1.559999999999999928e-02,1.914239999999999853e+01,1.559999999999999928e-02,3.602599999999999802e+00
1.580000000000000154e-02,4.300399999999999778e+01,1.580000000000000154e-02,1.912869999999999848e+01,1.580000000000000154e-02,3.597700000000000120e+00
1.609999999999999973e-02,4.300000000000000000e+01,1.609999999999999973e-02,1.910429999999999851e+01,1.609999999999999973e-02,3.595299999999999940e+00
1.640000000000000138e-02,4.300399999999999778e+01,1.640000000000000138e-02,1.910889999999999844e+01,1.640000000000000138e-02,3.592099999999999849e+00
1.669999999999999957e-02,4.299600000000000222e+01,1.669999999999999957e-02,1.909359999999999857e+01,1.669999999999999957e-02,3.591299999999999937e+00
1.689999999999999836e-02,4.300000000000000000e+01,1.689999999999999836e-02,1.908899999999999864e+01,1.689999999999999836e-02,3.590700000000000003e+00
1.720000000000000001e-02,4.299600000000000222e+01,1.720000000000000001e-02,1.906159999999999854e+01,1.720000000000000001e-02,3.581100000000000172e+00
1.750000000000000167e-02,4.299600000000000222e+01,1.750000000000000167e-02,1.905549999999999855e+01,1.750000000000000167e-02,3.580200000000000049e+00
1.779999999999999985e-02,4.299600000000000222e+01,1.779999999999999985e-02,1.903719999999999857e+01,1.779999999999999985e-02,3.581700000000000106e+00
1.810000000000000150e-02,4.299600000000000222e+01,1.810000000000000150e-02,1.900659999999999883e+01,1.810000000000000150e-02,3.576099999999999834e+00
1.830000000000000029e-02,4.299199999999999733e+01,1.830000000000000029e-02,1.901429999999999865e+01,1.830000000000000029e-02,3.577199999999999935e+00
1.859999999999999848e-02,4.300000000000000000e+01,1.859999999999999848e-02,1.902339999999999876e+01,1.859999999999999848e-02,3.578500000000000014e+00
1.890000000000000013e-02,4.299600000000000222e+01,1.890000000000000013e-02,1.901729999999999876e+01,1.890000000000000013e-02,3.580200000000000049e+00
1.919999999999999832e-02,4.300399999999999778e+01,1.919999999999999832e-02,1.902489999999999881e+01,1.919999999999999832e-02,3.579299999999999926e+00
1.940000000000000058e-02,4.299600000000000222e+01,1.940000000000000058e-02,1.901119999999999877e+01,1.940000000000000058e-02,3.583200000000000163e+00
1.969999999999999876e-02,4.299600000000000222e+01,1.969999999999999876e-02,1.902189999999999870e+01,1.969999999999999876e-02,3.580700000000000216e+00
2.000000000000000042e-02,4.299600000000000222e+01,2.000000000000000042e-02,1.906769999999999854e+01,2.000000000000000042e-02,3.587099999999999955e+00
2.029999999999999860e-02,4.299600000000000222e+01,2.029999999999999860e-02,1.902799999999999869e+01,2.029999999999999860e-02,3.581700000000000106e+00
2.060000000000000026e-02,4.299199999999999733e+01,2.060000000000000026e-02,1.904939999999999856e+01,2.060000000000000026e-02,3.581399999999999917e+00
2.079999999999999905e-02,4.299600000000000222e+01,2.079999999999999905e-02,1.904329999999999856e+01,2.079999999999999905e-02,3.584999999999999964e+00
2.110000000000000070e-02,4.299199999999999733e+01,2.110000000000000070e-02,1.906769999999999854e+01,2.110000000000000070e-02,3.587000000000000188e+00
2.110000000000000070e-02,4.300000000000000000e+01,2.110000000000000070e-02,1.906769999999999854e+01,2.110000000000000070e-02,3.578199999999999825e+00
2.139999999999999888e-02,4.300000000000000000e+01,2.139999999999999888e-02,1.904479999999999862e+01,2.139999999999999888e-02,3.577999999999999847e+00
2.170000000000000054e-02,4.299600000000000222e+01,2.170000000000000054e-02,1.905239999999999867e+01,2.170000000000000054e-02,3.582199999999999829e+00
2.189999999999999933e-02,4.299600000000000222e+01,2.189999999999999933e-02,1.904939999999999856e+01,2.189999999999999933e-02,3.583600000000000119e+00
2.220000000000000098e-02,4.300000000000000000e+01,2.220000000000000098e-02,1.903409999999999869e+01,2.220000000000000098e-02,3.585700000000000109e+00
2.249999999999999917e-02,4.299199999999999733e+01,2.249999999999999917e-02,1.904779999999999873e+01,2.249999999999999917e-02,3.585599999999999898e+00
2.280000000000000082e-02,4.300399999999999778e+01,2.280000000000000082e-02,1.906919999999999860e+01,2.280000000000000082e-02,3.591400000000000148e+00
2.309999999999999901e-02,4.299199999999999733e+01,2.309999999999999901e-02,1.908289999999999864e+01,2.309999999999999901e-02,3.585300000000000153e+00
2.330000000000000127e-02,4.299600000000000222e+01,2.330000000000000127e-02,1.908289999999999864e+01,2.330000000000000127e-02,3.589700000000000113e+00
2.359999999999999945e-02,4.300000000000000000e+01,2.359999999999999945e-02,1.910889999999999844e+01,2.359999999999999945e-02,3.591800000000000104e+00
2.390000000000000110e-02,4.299600000000000222e+01,2.390000000000000110e-02,1.911039999999999850e+01,2.390000000000000110e-02,3.596699999999999786e+00
2.419999999999999929e-02,4.299600000000000222e+01,2.419999999999999929e-02,1.912109999999999843e+01,2.419999999999999929e-02,3.594500000000000028e+00
2.440000000000000155e-02,4.299600000000000222e+01,2.440000000000000155e-02,1.911189999999999856e+01,2.440000000000000155e-02,3.594800000000000217e+00
2.469999999999999973e-02,4.300000000000000000e+01,2.469999999999999973e-02,1.909969999999999857e+01,2.469999999999999973e-02,3.597799999999999887e+00
2.500000000000000139e-02,4.299199999999999733e+01,2.500000000000000139e-02,1.911959999999999837e+01,2.500000000000000139e-02,3.594100000000000072e+00
2.529999999999999957e-02,4.299199999999999733e+01,2.529999999999999957e-02,1.911799999999999855e+01,2.529999999999999957e-02,3.596200000000000063e+00
2.560000000000000123e-02,4.300000000000000000e+01,2.560000000000000123e-02,1.912109999999999843e+01,2.560000000000000123e-02,3.596499999999999808e+00
2.580000000000000002e-02,4.299600000000000222e+01,2.580000000000000002e-02,1.913479999999999848e+01,2.580000000000000002e-02,3.596999999999999975e+00
2.610000000000000167e-02,4.300000000000000000e+01,2.610000000000000167e-02,1.913789999999999836e+01,2.610000000000000167e-02,3.599600000000000133e+00
2.639999999999999986e-02,4.300000000000000000e+01,2.639999999999999986e-02,1.911649999999999849e+01,2.639999999999999986e-02,3.597599999999999909e+00
2.670000000000000151e-02,4.299600000000000222e+01,2.670000000000000151e-02,1.912869999999999848e+01,2.670000000000000151e-02,3.600600000000000023e+00
2.690000000000000030e-02,4.300000000000000000e+01,2.690000000000000030e-02,1.914239999999999853e+01,2.690000000000000030e-02,3.598300000000000054e+00
2.719999999999999848e-02,4.300000000000000000e+01,2.719999999999999848e-02,1.914399999999999835e+01,2.719999999999999848e-02,3.600600000000000023e+00
2.750000000000000014e-02,4.300000000000000000e+01,2.750000000000000014e-02,1.911959999999999837e+01,2.750000000000000014e-02,3.596200000000000063e+00
2.779999999999999832e-02,4.300000000000000000e+01,2.779999999999999832e-02,1.913329999999999842e+01,2.779999999999999832e-02,3.598800000000000221e+00
2.809999999999999998e-02,4.300000000000000000e+01,2.809999999999999998e-02,1.912259999999999849e+01,2.809999999999999998e-02,3.598899999999999988e+00
2.829999999999999877e-02,4.300000000000000000e+01,2.829999999999999877e-02,1.913789999999999836e+01,2.829999999999999877e-02,3.599499999999999922e+00
2.860000000000000042e-02,4.300399999999999778e+01,2.860000000000000042e-02,1.914089999999999847e+01,2.860000000000000042e-02,3.604299999999999837e+00
2.889999999999999861e-02,4.300000000000000000e+01,2.889999999999999861e-02,1.915469999999999828e+01,2.889999999999999861e-02,3.602899999999999991e+00
2.920000000000000026e-02,4.300000000000000000e+01,2.920000000000000026e-02,1.914699999999999847e+01,2.920000000000000026e-02,3.603299999999999947e+00
2.939999999999999905e-02,4.300000000000000000e+01,2.939999999999999905e-02,1.917449999999999832e+01,2.939999999999999905e-02,3.605799999999999894e+00
2.970000000000000070e-02,4.300399999999999778e+01,2.970000000000000070e-02,1.917599999999999838e+01,2.970000000000000070e-02,3.604200000000000070e+00
2.999999999999999889e-02,4.300000000000000000e+01,2.999999999999999889e-02,1.917909999999999826e+01,2.999999999999999889e-02,3.602500000000000036e+00
3.030000000000000054e-02,4.300399999999999778e+01,3.030000000000000054e-02,1.914399999999999835e+01,3.030000000000000054e-02,3.598399999999999821e+00
3.059999999999999873e-02,4.300000000000000000e+01,3.059999999999999873e-02,1.911959999999999837e+01,3.059999999999999873e-02,3.598100000000000076e+00
3.080000000000000099e-02,4.300399999999999778e+01,3.080000000000000099e-02,1.913179999999999836e+01,3.080000000000000099e-02,3.600299999999999834e+00
3.109999999999999917e-02,4.300399999999999778e+01,3.109999999999999917e-02,1.913019999999999854e+01,3.109999999999999917e-02,3.598199999999999843e+00
3.139999999999999736e-02,4.299600000000000222e+01,3.139999999999999736e-02,1.913019999999999854e+01,3.139999999999999736e-02,3.598100000000000076e+00
3.169999999999999901e-02,4.300399999999999778e+01,3.169999999999999901e-02,1.912109999999999843e+01,3.169999999999999901e-02,3.599299999999999944e+00
3.189999999999999780e-02,4.300000000000000000e+01,3.189999999999999780e-02,1.911189999999999856e+01,3.189999999999999780e-02,3.597199999999999953e+00
3.219999999999999946e-02,4.300000000000000000e+01,3.219999999999999946e-02,1.911189999999999856e+01,3.219999999999999946e-02,3.594199999999999839e+00
3.250000000000000111e-02,4.299600000000000222e+01,3.250000000000000111e-02,1.909359999999999857e+01,3.250000000000000111e-02,3.591699999999999893e+00
3.280000000000000276e-02,4.299600000000000222e+01,3.280000000000000276e-02,1.910429999999999851e+01,3.280000000000000276e-02,3.587099999999999955e+00
3.309999999999999748e-02,4.300000000000000000e+01,3.309999999999999748e-02,1.909209999999999852e+01,3.309999999999999748e-02,3.588699999999999779e+00
3.330000000000000321e-02,4.300000000000000000e+01,3.330000000000000321e-02,1.907379999999999853e+01,3.330000000000000321e-02,3.590100000000000069e+00
3.359999999999999792e-02,4.299600000000000222e+01,3.359999999999999792e-02,1.903409999999999869e+01,3.359999999999999792e-02,3.580900000000000194e+00
3.389999999999999958e-02,4.299600000000000222e+01,3.389999999999999958e-02,1.905549999999999855e+01,3.389999999999999958e-02,3.580600000000000005e+00
3.420000000000000123e-02,4.299199999999999733e+01,3.420000000000000123e-02,1.905389999999999873e+01,3.420000000000000123e-02,3.580099999999999838e+00
3.440000000000000002e-02,4.299600000000000222e+01,3.440000000000000002e-02,1.902489999999999881e+01,3.440000000000000002e-02,3.581199999999999939e+00
3.470000000000000168e-02,4.300000000000000000e+01,3.470000000000000168e-02,1.904629999999999868e+01,3.470000000000000168e-02,3.580600000000000005e+00
3.500000000000000333e-02,4.299199999999999733e+01,3.500000000000000333e-02,1.901729999999999876e+01,3.500000000000000333e-02,3.573300000000000143e+00
3.529999999999999805e-02,4.299600000000000222e+01,3.529999999999999805e-02,1.895929999999999893e+01,3.529999999999999805e-02,3.574300000000000033e+00
3.559999999999999970e-02,4.299600000000000222e+01,3.559999999999999970e-02,1.899289999999999878e+01,3.559999999999999970e-02,3.573599999999999888e+00
3.579999999999999849e-02,4.299199999999999733e+01,3.579999999999999849e-02,1.898829999999999885e+01,3.579999999999999849e-02,3.570500000000000007e+00
3.610000000000000014e-02,4.299199999999999733e+01,3.610000000000000014e-02,1.898369999999999891e+01,3.610000000000000014e-02,3.569300000000000139e+00
3.640000000000000180e-02,4.299600000000000222e+01,3.640000000000000180e-02,1.896389999999999887e+01,3.640000000000000180e-02,3.568700000000000205e+00
3.670000000000000345e-02,4.300000000000000000e+01,3.670000000000000345e-02,1.896089999999999876e+01,3.670000000000000345e-02,3.574399999999999800e+00
3.690000000000000224e-02,4.299600000000000222e+01,3.690000000000000224e-02,1.896849999999999881e+01,3.690000000000000224e-02,3.571099999999999941e+00
3.719999999999999696e-02,4.298799999999999955e+01,3.719999999999999696e-02,1.898829999999999885e+01,3.719999999999999696e-02,3.570300000000000029e+00
3.749999999999999861e-02,4.299199999999999733e+01,3.749999999999999861e-02,1.895779999999999887e+01,3.749999999999999861e-02,3.567600000000000104e+00
3.780000000000000027e-02,4.299199999999999733e+01,3.780000000000000027e-02,1.895629999999999882e+01,3.780000000000000027e-02,3.571499999999999897e+00
3.810000000000000192e-02,4.299600000000000222e+01,3.810000000000000192e-02,1.897609999999999886e+01,3.810000000000000192e-02,3.575000000000000178e+00
3.830000000000000071e-02,4.298799999999999955e+01,3.830000000000000071e-02,1.899899999999999878e+01,3.830000000000000071e-02,3.572099999999999831e+00
3.860000000000000236e-02,4.299600000000000222e+01,3.860000000000000236e-02,1.897149999999999892e+01,3.860000000000000236e-02,3.573999999999999844e+00
3.889999999999999708e-02,4.299199999999999733e+01,3.889999999999999708e-02,1.901729999999999876e+01,3.889999999999999708e-02,3.576000000000000068e+00
3.919999999999999873e-02,4.299600000000000222e+01,3.919999999999999873e-02,1.900509999999999877e+01,3.919999999999999873e-02,3.577900000000000080e+00
3.939999999999999752e-02,4.299199999999999733e+01,3.939999999999999752e-02,1.901579999999999870e+01,3.939999999999999752e-02,3.577700000000000102e+00
3.969999999999999918e-02,4.299199999999999733e+01,3.969999999999999918e-02,1.901429999999999865e+01,3.969999999999999918e-02,3.577399999999999913e+00
4.000000000000000083e-02,4.298799999999999955e+01,4.000000000000000083e-02,1.901269999999999882e+01,4.000000000000000083e-02,3.573300000000000143e+00
4.030000000000000249e-02,4.299199999999999733e+01,4.030000000000000249e-02,1.900049999999999883e+01,4.030000000000000249e-02,3.576700000000000212e+00
4.050000000000000128e-02,4.299199999999999733e+01,4.050000000000000128e-02,1.903409999999999869e+01,4.050000000000000128e-02,3.576700000000000212e+00
4.080000000000000293e-02,4.299600000000000222e+01,4.080000000000000293e-02,1.902039999999999864e+01,4.080000000000000293e-02,3.580400000000000027e+00
4.109999999999999765e-02,4.299199999999999733e+01,4.109999999999999765e-02,1.902189999999999870e+01,4.109999999999999765e-02,3.580999999999999961e+00
4.139999999999999930e-02,4.299600000000000222e+01,4.139999999999999930e-02,1.902039999999999864e+01,4.139999999999999930e-02,3.580799999999999983e+00
4.170000000000000095e-02,4.299600000000000222e+01,4.170000000000000095e-02,1.904329999999999856e+01,4.170000000000000095e-02,3.582699999999999996e+00
4.189999999999999974e-02,4.299199999999999733e+01,4.189999999999999974e-02,1.902039999999999864e+01,4.189999999999999974e-02,3.578699999999999992e+00
4.220000000000000140e-02,4.299600000000000222e+01,4.220000000000000140e-02,1.904629999999999868e+01,4.220000000000000140e-02,3.583099999999999952e+00
4.250000000000000305e-02,4.299600000000000222e+01,4.250000000000000305e-02,1.904479999999999862e+01,4.250000000000000305e-02,3.585100000000000176e+00
4.279999999999999777e-02,4.299199999999999733e+01,4.279999999999999777e-02,1.908289999999999864e+01,4.279999999999999777e-02,3.589599999999999902e+00
4.299999999999999656e-02,4.299600000000000222e+01,4.299999999999999656e-02,1.905999999999999872e+01,4.299999999999999656e-02,3.581799999999999873e+00
4.329999999999999821e-02,4.299600000000000222e+01,4.329999999999999821e-02,1.906609999999999872e+01,4.329999999999999821e-02,3.590800000000000214e+00
4.359999999999999987e-02,4.300000000000000000e+01,4.359999999999999987e-02,1.906769999999999854e+01,4.359999999999999987e-02,3.586899999999999977e+00
4.390000000000000152e-02,4.300399999999999778e+01,4.390000000000000152e-02,1.906609999999999872e+01,4.390000000000000152e-02,3.584700000000000220e+00
4.420000000000000318e-02,4.300000000000000000e+01,4.420000000000000318e-02,1.906769999999999854e+01,4.420000000000000318e-02,3.582399999999999807e+00
4.440000000000000197e-02,4.300000000000000000e+01,4.440000000000000197e-02,1.905549999999999855e+01,4.440000000000000197e-02,3.584900000000000198e+00
4.469999999999999668e-02,4.300000000000000000e+01,4.469999999999999668e-02,1.907069999999999865e+01,4.469999999999999668e-02,3.582699999999999996e+00
4.499999999999999833e-02,4.300000000000000000e+01,4.499999999999999833e-02,1.906919999999999860e+01,4.499999999999999833e-02,3.587600000000000122e+00
4.529999999999999999e-02,4.300000000000000000e+01,4.529999999999999999e-02,1.907229999999999848e+01,4.529999999999999999e-02,3.588000000000000078e+00
4.549999999999999878e-02,4.299600000000000222e+01,4.549999999999999878e-02,1.907379999999999853e+01,4.549999999999999878e-02,3.585799999999999876e+00
4.580000000000000043e-02,4.300000000000000000e+01,4.580000000000000043e-02,1.907529999999999859e+01,4.580000000000000043e-02,3.588400000000000034e+00
4.610000000000000209e-02,4.300000000000000000e+01,4.610000000000000209e-02,1.910119999999999862e+01,4.610000000000000209e-02,3.592999999999999972e+00
4.639999999999999680e-02,4.300000000000000000e+01,4.639999999999999680e-02,1.909209999999999852e+01,4.639999999999999680e-02,3.589100000000000179e+00
4.669999999999999846e-02,4.300399999999999778e+01,4.669999999999999846e-02,1.909819999999999851e+01,4.669999999999999846e-02,3.592400000000000038e+00
4.689999999999999725e-02,4.300000000000000000e+01,4.689999999999999725e-02,1.911499999999999844e+01,4.689999999999999725e-02,3.595299999999999940e+00
4.719999999999999890e-02,4.300399999999999778e+01,4.719999999999999890e-02,1.913939999999999841e+01,4.719999999999999890e-02,3.595699999999999896e+00
4.750000000000000056e-02,4.300000000000000000e+01,4.750000000000000056e-02,1.911959999999999837e+01,4.750000000000000056e-02,3.596200000000000063e+00
4.780000000000000221e-02,4.300399999999999778e+01,4.780000000000000221e-02,1.911959999999999837e+01,4.780000000000000221e-02,3.591800000000000104e+00
4.800000000000000100e-02,4.300000000000000000e+01,4.800000000000000100e-02,1.912109999999999843e+01,4.800000000000000100e-02,3.596499999999999808e+00
4.830000000000000265e-02,4.300399999999999778e+01,4.830000000000000265e-02,1.911039999999999850e+01,4.830000000000000265e-02,3.592499999999999805e+00
4.859999999999999737e-02,4.300399999999999778e+01,4.859999999999999737e-02,1.912719999999999843e+01,4.859999999999999737e-02,3.597700000000000120e+00
4.889999999999999902e-02,4.300000000000000000e+01,4.889999999999999902e-02,1.911649999999999849e+01,4.889999999999999902e-02,3.593700000000000117e+00
4.920000000000000068e-02,4.300399999999999778e+01,4.920000000000000068e-02,1.911799999999999855e+01,4.920000000000000068e-02,3.596000000000000085e+00
4.939999999999999947e-02,4.300399999999999778e+01,4.939999999999999947e-02,1.910729999999999862e+01,4.939999999999999947e-02,3.595899999999999874e+00
4.970000000000000112e-02,4.300000000000000000e+01,4.970000000000000112e-02,1.913329999999999842e+01,4.970000000000000112e-02,3.591899999999999871e+00
5.000000000000000278e-02,4.300000000000000000e+01,5.000000000000000278e-02,1.912569999999999837e+01,5.000000000000000278e-02,3.594899999999999984e+00
5.029999999999999749e-02,4.300399999999999778e+01,5.029999999999999749e-02,1.913939999999999841e+01,5.029999999999999749e-02,3.597599999999999909e+00
5.050000000000000322e-02,4.300399999999999778e+01,5.050000000000000322e-02,1.912869999999999848e+01,5.050000000000000322e-02,3.595400000000000151e+00
5.079999999999999793e-02,4.300399999999999778e+01,5.079999999999999793e-02,1.912869999999999848e+01,5.079999999999999793e-02,3.593599999999999905e+00
5.109999999999999959e-02,4.300000000000000000e+01,5.109999999999999959e-02,1.910579999999999856e+01,5.109999999999999959e-02,3.593700000000000117e+00
5.140000000000000124e-02,4.300399999999999778e+01,5.140000000000000124e-02,1.910579999999999856e+01,5.140000000000000124e-02,3.591600000000000126e+00
5.170000000000000290e-02,4.300000000000000000e+01,5.170000000000000290e-02,1.909509999999999863e+01,5.170000000000000290e-02,3.594100000000000072e+00
5.190000000000000169e-02,4.300000000000000000e+01,5.190000000000000169e-02,1.910729999999999862e+01,5.190000000000000169e-02,3.590199999999999836e+00
5.220000000000000334e-02,4.300000000000000000e+01,5.220000000000000334e-02,1.909669999999999845e+01,5.220000000000000334e-02,3.592099999999999849e+00
5.249999999999999806e-02,4.300000000000000000e+01,5.249999999999999806e-02,1.910579999999999856e+01,5.249999999999999806e-02,3.589999999999999858e+00
5.279999999999999971e-02,4.299600000000000222e+01,5.279999999999999971e-02,1.908449999999999847e+01,5.279999999999999971e-02,3.589700000000000113e+00
5.299999999999999850e-02,4.300000000000000000e+01,5.299999999999999850e-02,1.908449999999999847e+01,5.299999999999999850e-02,3.585900000000000087e+00
5.330000000000000016e-02,4.300000000000000000e+01,5.330000000000000016e-02,1.909819999999999851e+01,5.330000000000000016e-02,3.583499999999999908e+00
